the_month,POA_CODE21,class,kwh,nmi_count
2023-05-01,3091,Commercial,192333.5135,74
2023-05-01,3091,Industrial,21186.37,1
2023-05-01,3091,Residential,662667.4004,529
2023-05-01,3093,Commercial,228904.3586,95
2023-05-01,3093,Industrial,191431.66999999998,6
2023-05-01,3093,Residential,1003616.1097,1667
2023-05-01,3094,Commercial,203164.0769,179
2023-05-01,3094,Industrial,151343.031,5
2023-05-01,3094,Residential,1690064.4706000001,3829
2023-05-01,3095,Commercial,1522853.1184,899
2023-05-01,3095,Industrial,1142250.09,24
2023-05-01,3095,Residential,5822111.7182,10489
2023-05-01,3096,Commercial,25990.9012,22
2023-05-01,3096,Industrial,66677.48,2
2023-05-01,3096,Residential,425752.5978,650
2023-05-01,3097,Commercial,71785.175,45
2023-05-01,3097,Industrial,26691.488,1
2023-05-01,3097,Residential,524479.2948,525
2023-05-01,3099,Commercial,250269.0664,188
2023-05-01,3099,Industrial,181499.1215,1
2023-05-01,3099,Residential,1337114.4765,1864
2023-05-01,3106,Commercial,64.2312,2
2023-05-01,3106,Residential,40796.788,50
2023-05-01,3111,Commercial,104289.13130000001,17
2023-05-01,3111,Industrial,71600.72,1
2023-05-01,3111,Residential,378019.6342,487
2023-05-01,3113,Commercial,401678.4517,219
2023-05-01,3113,Industrial,66345.11,2
2023-05-01,3113,Residential,2154405.6233,3010
2023-05-01,3114,Commercial,87158.2899,69
2023-05-01,3114,Residential,1049278.7017,1255
2023-05-01,3115,Commercial,132011.1159,66
2023-05-01,3115,Residential,1043780.845,1296
2023-05-01,3116,Commercial,562163.6175,264
2023-05-01,3116,Industrial,2146499.7971,38
2023-05-01,3116,Residential,2116019.5117,4489
2023-05-01,3132,Residential,7468.9524,17
2023-05-01,3133,Commercial,662.6510000000001,3
2023-05-01,3133,Residential,67902.9361,159
2023-05-01,3134,Commercial,2714678.36,1647
2023-05-01,3134,Industrial,8870258.619,85
2023-05-01,3134,Residential,6217155.2118,13885
2023-05-01,3135,Commercial,674893.7708,454
2023-05-01,3135,Industrial,1077214.41,14
2023-05-01,3135,Residential,3633588.1773,8616
2023-05-01,3136,Commercial,1819648.9489,1354
2023-05-01,3136,Industrial,2217066.3967999998,51
2023-05-01,3136,Residential,8041090.0403,19352
2023-05-01,3137,Commercial,1333666.4319,763
2023-05-01,3137,Industrial,2023574.687,35
2023-05-01,3137,Residential,2590005.853,6093
2023-05-01,3138,Commercial,513081.1833,351
2023-05-01,3138,Industrial,447654.638,13
2023-05-01,3138,Residential,3908591.3649,8854
2023-05-01,3139,Commercial,1076750.8077,750
2023-05-01,3139,Industrial,483088.1543,10
2023-05-01,3139,Residential,3519747.9333,5470
2023-05-01,3140,Commercial,1484179.2402,970
2023-05-01,3140,Industrial,3043710.2632,48
2023-05-01,3140,Residential,3081473.4838,6912
2023-05-01,3152,Commercial,1362647.494,771
2023-05-01,3152,Industrial,5499105.8831,74
2023-05-01,3152,Residential,4403692.8057,10597
2023-05-01,3153,Commercial,4530435.6289,2959
2023-05-01,3153,Industrial,6668867.9742,114
2023-05-01,3153,Residential,3637071.8609,9355
2023-05-01,3154,Commercial,246642.6046,91
2023-05-01,3154,Industrial,74.76,1
2023-05-01,3154,Residential,822234.1128,1705
2023-05-01,3155,Commercial,1179258.7372,1069
2023-05-01,3155,Industrial,1722050.1478,35
2023-05-01,3155,Residential,4128092.4151,10429
2023-05-01,3156,Commercial,1962549.8035,1255
2023-05-01,3156,Industrial,3222078.1051,40
2023-05-01,3156,Residential,6911596.1251,15168
2023-05-01,3158,Commercial,196697.5269,122
2023-05-01,3158,Industrial,418238.30600000004,3
2023-05-01,3158,Residential,1288113.9802,2579
2023-05-01,3159,Commercial,41727.5985,66
2023-05-01,3159,Residential,610840.8954,955
2023-05-01,3160,Commercial,446240.53740000003,310
2023-05-01,3160,Industrial,245194.0221,7
2023-05-01,3160,Residential,1926478.2486,3501
2023-05-01,3175,Commercial,280686.9022,82
2023-05-01,3175,Industrial,708657.742,12
2023-05-01,3175,Residential,443.811,1
2023-05-01,3178,Commercial,957472.3649,484
2023-05-01,3178,Industrial,1752152.852,31
2023-05-01,3178,Residential,3161021.0123,7064
2023-05-01,3179,Commercial,37729.7548,30
2023-05-01,3179,Industrial,49104.368,2
2023-05-01,3179,Residential,290068.2816,739
2023-05-01,3180,Commercial,1125966.2971,623
2023-05-01,3180,Industrial,3971912.648,44
2023-05-01,3180,Residential,1220354.1246,3068
2023-05-01,3434,Commercial,1.456,1
2023-05-01,3522,Residential,6397.099,8
2023-05-01,3607,Commercial,21258.115,20
2023-05-01,3607,Industrial,224822.53999999998,5
2023-05-01,3607,Residential,41243.032,61
2023-05-01,3608,Commercial,489005.1249,274
2023-05-01,3608,Industrial,361931.07,12
2023-05-01,3608,Residential,879868.8201,1462
2023-05-01,3610,Commercial,7415.657,1
2023-05-01,3612,Commercial,14941.615,1
2023-05-01,3612,Residential,13677.074,19
2023-05-01,3646,Commercial,2414.367,2
2023-05-01,3646,Residential,1714.261,5
2023-05-01,3658,Commercial,407506.8785,272
2023-05-01,3658,Industrial,848165.7265000001,8
2023-05-01,3658,Residential,1536528.4061,2677
2023-05-01,3659,Commercial,56092.5798,78
2023-05-01,3659,Industrial,1062.56,1
2023-05-01,3659,Residential,221362.7768,331
2023-05-01,3660,Commercial,978181.3705,624
2023-05-01,3660,Industrial,1292024.5263999999,27
2023-05-01,3660,Residential,1923211.8865,3795
2023-05-01,3662,Commercial,8959.233,12
2023-05-01,3662,Industrial,1138883.478,3
2023-05-01,3662,Residential,166259.477,275
2023-05-01,3663,Commercial,56469.6588,44
2023-05-01,3663,Residential,75995.0653,92
2023-05-01,3664,Commercial,172211.9996,118
2023-05-01,3664,Industrial,13838.4,1
2023-05-01,3664,Residential,395198.7506,607
2023-05-01,3665,Commercial,44937.9616,54
2023-05-01,3665,Residential,120432.9805,192
2023-05-01,3666,Commercial,588557.9355,599
2023-05-01,3666,Industrial,396205.83459999994,12
2023-05-01,3666,Residential,1267500.3933,2569
2023-05-01,3669,Commercial,101584.0799,208
2023-05-01,3669,Industrial,27251.236,1
2023-05-01,3669,Residential,393157.5648,695
2023-05-01,3670,Commercial,15503.9258,50
2023-05-01,3670,Residential,186488.576,279
2023-05-01,3672,Commercial,982017.4054,754
2023-05-01,3672,Industrial,4556621.636,29
2023-05-01,3672,Residential,2605777.583,5503
2023-05-01,3673,Commercial,301610.232,239
2023-05-01,3673,Industrial,22079.39,1
2023-05-01,3673,Residential,511722.3355,796
2023-05-01,3675,Commercial,203455.9894,220
2023-05-01,3675,Residential,549840.4621,827
2023-05-01,3677,Commercial,2386697.5117,1354
2023-05-01,3677,Industrial,2654193.3659,52
2023-05-01,3677,Residential,3938096.8934,9239
2023-05-01,3678,Commercial,753315.4758,736
2023-05-01,3678,Industrial,4059561.568,17
2023-05-01,3678,Residential,2136391.2673,2884
2023-05-01,3682,Commercial,89466.76000000001,86
2023-05-01,3682,Residential,177798.1586,260
2023-05-01,3683,Commercial,134214.9185,139
2023-05-01,3683,Residential,453058.3852,822
2023-05-01,3685,Commercial,419106.93200000003,272
2023-05-01,3685,Industrial,42110.224,2
2023-05-01,3685,Residential,796482.5613000001,1424
2023-05-01,3687,Commercial,99158.9958,65
2023-05-01,3687,Industrial,1661861.1517,3
2023-05-01,3687,Residential,263757.7789,524
2023-05-01,3688,Commercial,56993.961,83
2023-05-01,3688,Industrial,276806.264,2
2023-05-01,3688,Residential,386191.7449,537
2023-05-01,3690,Commercial,2957249.713,1636
2023-05-01,3690,Industrial,10242893.9539,92
2023-05-01,3690,Residential,6719108.8988,15849
2023-05-01,3691,Commercial,727211.9552,662
2023-05-01,3691,Industrial,4784156.171,25
2023-05-01,3691,Residential,2748151.2356,4939
2023-05-01,3695,Commercial,19901.171,56
2023-05-01,3695,Residential,126693.06970000001,187
2023-05-01,3697,Commercial,41884.6505,62
2023-05-01,3697,Industrial,4353.056,1
2023-05-01,3697,Residential,194667.532,316
2023-05-01,3698,Commercial,103673.5854,58
2023-05-01,3698,Residential,385542.3829,615
2023-05-01,3699,Commercial,812135.8243,339
2023-05-01,3699,Industrial,195376.516,6
2023-05-01,3699,Residential,566839.0702,1096
2023-05-01,3700,Commercial,210135.3568,150
2023-05-01,3700,Industrial,193336.36,4
2023-05-01,3700,Residential,421929.319,643
2023-05-01,3701,Commercial,235258.5806,267
2023-05-01,3701,Industrial,16616.07,1
2023-05-01,3701,Residential,353162.6618,672
2023-05-01,3704,Commercial,3273.006,4
2023-05-01,3704,Residential,10040.752,13
2023-05-01,3705,Commercial,48443.7826,41
2023-05-01,3705,Residential,82839.5583,124
2023-05-01,3707,Commercial,356039.70769999997,278
2023-05-01,3707,Industrial,96747.918,3
2023-05-01,3707,Residential,662295.2536,954
2023-05-01,3708,Commercial,11655.396,22
2023-05-01,3708,Residential,17659.663,36
2023-05-01,3709,Commercial,101405.1759,62
2023-05-01,3709,Residential,90490.8394,156
2023-05-01,3711,Commercial,39051.441,41
2023-05-01,3711,Residential,207682.1706,376
2023-05-01,3712,Commercial,134093.0628,54
2023-05-01,3712,Industrial,224724.76599999997,5
2023-05-01,3712,Residential,142097.2776,220
2023-05-01,3713,Commercial,293494.6881,121
2023-05-01,3713,Industrial,81176.947,4
2023-05-01,3713,Residential,390252.34500000003,887
2023-05-01,3714,Commercial,468921.3044,412
2023-05-01,3714,Industrial,192466.162,6
2023-05-01,3714,Residential,1363222.4021,2010
2023-05-01,3715,Commercial,21062.6686,48
2023-05-01,3715,Residential,115773.8713,237
2023-05-01,3717,Commercial,349958.4674,374
2023-05-01,3717,Industrial,194637.7658,5
2023-05-01,3717,Residential,1261017.3407,1908
2023-05-01,3718,Commercial,22055.5428,28
2023-05-01,3718,Residential,39240.4562,54
2023-05-01,3719,Commercial,65454.5778,76
2023-05-01,3719,Residential,145775.27300000002,249
2023-05-01,3720,Commercial,85298.4098,61
2023-05-01,3720,Industrial,10477.248,1
2023-05-01,3720,Residential,261050.0692,720
2023-05-01,3722,Commercial,890671.4773,541
2023-05-01,3722,Industrial,292908.59,7
2023-05-01,3722,Residential,2252026.1167,3042
2023-05-01,3723,Commercial,1115714.7991,557
2023-05-01,3723,Industrial,969273.9534,18
2023-05-01,3723,Residential,1400375.0438,3145
2023-05-01,3725,Commercial,30567.5596,69
2023-05-01,3725,Residential,165678.4583,248
2023-05-01,3726,Commercial,20646.452,65
2023-05-01,3726,Residential,123734.5555,195
2023-05-01,3727,Commercial,9168.8964,43
2023-05-01,3727,Residential,89567.274,134
2023-05-01,3728,Commercial,5481.304,8
2023-05-01,3728,Residential,8343.018,13
2023-05-01,3730,Commercial,77.634,5
2023-05-01,3730,Residential,9602.314,11
2023-05-01,3732,Commercial,99845.6092,119
2023-05-01,3732,Residential,203050.26,285
2023-05-01,3733,Commercial,111093.2773,66
2023-05-01,3733,Residential,90856.4534,126
2023-05-01,3735,Commercial,62031.652,99
2023-05-01,3735,Industrial,73280.906,2
2023-05-01,3735,Residential,256395.8702,316
2023-05-01,3737,Commercial,665295.2029,547
2023-05-01,3737,Industrial,1834026.8260000001,7
2023-05-01,3737,Residential,1783281.0183,2283
2023-05-01,3738,Commercial,72596.3286,40
2023-05-01,3738,Industrial,5651.664,1
2023-05-01,3738,Residential,73777.0452,98
2023-05-01,3739,Commercial,144365.9556,45
2023-05-01,3739,Industrial,100734.272,1
2023-05-01,3739,Residential,92117.102,104
2023-05-01,3740,Commercial,155301.7953,85
2023-05-01,3740,Residential,421786.529,597
2023-05-01,3741,Commercial,1333022.6846,559
2023-05-01,3741,Industrial,295218.714,8
2023-05-01,3741,Residential,1633032.6621,2630
2023-05-01,3744,Commercial,21517.5428,27
2023-05-01,3744,Industrial,67755.77,1
2023-05-01,3744,Residential,204173.107,277
2023-05-01,3746,Commercial,11399.1318,23
2023-05-01,3746,Residential,104324.0605,176
2023-05-01,3747,Commercial,660069.1584,386
2023-05-01,3747,Industrial,329810.792,10
2023-05-01,3747,Residential,1699099.4312,2354
2023-05-01,3749,Commercial,165278.7648,139
2023-05-01,3749,Industrial,32106.33,1
2023-05-01,3749,Residential,590402.3421,888
2023-05-01,3750,Commercial,279805.9732,129
2023-05-01,3750,Industrial,1224242.0215,17
2023-05-01,3750,Residential,3517123.1064,9430
2023-05-01,3751,Commercial,14990.384,10
2023-05-01,3751,Industrial,14672.896,1
2023-05-01,3751,Residential,56573.079,74
2023-05-01,3752,Commercial,1319879.1425,348
2023-05-01,3752,Industrial,1473285.4501,23
2023-05-01,3752,Residential,3629353.4339,8687
2023-05-01,3753,Commercial,152663.5066,59
2023-05-01,3753,Industrial,54714.46399999999,2
2023-05-01,3753,Residential,1013435.8733,2435
2023-05-01,3754,Commercial,924893.5348,457
2023-05-01,3754,Industrial,2451984.916,31
2023-05-01,3754,Residential,7521571.1537,18007
2023-05-01,3755,Commercial,25047.5237,25
2023-05-01,3755,Industrial,60570.524000000005,3
2023-05-01,3755,Residential,91776.9443,110
2023-05-01,3756,Commercial,540419.3996,314
2023-05-01,3756,Industrial,965175.58,25
2023-05-01,3756,Residential,2964374.7768,6341
2023-05-01,3757,Commercial,547383.6555999999,403
2023-05-01,3757,Industrial,547333.0947,10
2023-05-01,3757,Residential,2550919.6588,3720
2023-05-01,3758,Commercial,97499.4983,87
2023-05-01,3758,Industrial,59354.432,3
2023-05-01,3758,Residential,673508.4991,802
2023-05-01,3759,Commercial,26643.47,32
2023-05-01,3759,Industrial,16977.12,1
2023-05-01,3759,Residential,384991.5665,382
2023-05-01,3760,Commercial,1178.977,3
2023-05-01,3760,Residential,97207.82,128
2023-05-01,3761,Commercial,43576.1658,27
2023-05-01,3761,Residential,386660.9001,454
2023-05-01,3762,Commercial,1676.0120000000002,6
2023-05-01,3762,Residential,55168.267,56
2023-05-01,3763,Commercial,69736.0006,69
2023-05-01,3763,Industrial,14572.68,1
2023-05-01,3763,Residential,600260.6636,743
2023-05-01,3764,Commercial,718880.9654,438
2023-05-01,3764,Industrial,1166068.339,23
2023-05-01,3764,Residential,2131479.6895,4156
2023-05-01,3765,Commercial,274428.4453,169
2023-05-01,3765,Industrial,564161.2860000001,6
2023-05-01,3765,Residential,1325303.908,2454
2023-05-01,3766,Commercial,16808.9152,26
2023-05-01,3766,Industrial,140026.0854,2
2023-05-01,3766,Residential,283539.599,540
2023-05-01,3767,Commercial,85709.1846,32
2023-05-01,3767,Industrial,314164.96400000004,3
2023-05-01,3767,Residential,302364.7051,538
2023-05-01,3770,Commercial,575699.5672,289
2023-05-01,3770,Industrial,600109.536,17
2023-05-01,3770,Residential,907819.9428,1243
2023-05-01,3775,Commercial,398429.9374,300
2023-05-01,3775,Industrial,5012592.4972,10
2023-05-01,3775,Residential,1065616.9603,1659
2023-05-01,3777,Commercial,999855.6885,586
2023-05-01,3777,Industrial,984122.5127,20
2023-05-01,3777,Residential,2536513.1405,4764
2023-05-01,3778,Commercial,42701.8438,32
2023-05-01,3778,Residential,79796.5271,134
2023-05-01,3779,Commercial,230699.3245,76
2023-05-01,3779,Industrial,92893.17,1
2023-05-01,3779,Residential,192346.803,405
2023-05-01,3781,Commercial,116810.6566,115
2023-05-01,3781,Industrial,56033.7,1
2023-05-01,3781,Residential,999194.3842,1679
2023-05-01,3782,Commercial,441865.6461,263
2023-05-01,3782,Industrial,305242.5649,7
2023-05-01,3782,Residential,1879315.6026,3001
2023-05-01,3783,Commercial,148361.1864,145
2023-05-01,3783,Industrial,38782.9,1
2023-05-01,3783,Residential,642733.4997,945
2023-05-01,3785,Commercial,11249.5108,9
2023-05-01,3785,Residential,12997.851999999999,31
2023-05-01,3786,Commercial,221088.8653,33
2023-05-01,3786,Residential,365023.6695,613
2023-05-01,3787,Commercial,68867.3341,73
2023-05-01,3787,Residential,257696.1664,413
2023-05-01,3788,Commercial,183026.0388,136
2023-05-01,3788,Industrial,4785.56,1
2023-05-01,3788,Residential,518204.1032,819
2023-05-01,3789,Commercial,40436.4686,17
2023-05-01,3789,Residential,79076.325,129
2023-05-01,3791,Commercial,64544.81,71
2023-05-01,3791,Industrial,62998.28,1
2023-05-01,3791,Residential,344145.3635,613
2023-05-01,3792,Commercial,23431.9918,51
2023-05-01,3792,Industrial,20086.828,2
2023-05-01,3792,Residential,238479.257,397
2023-05-01,3793,Commercial,410574.8482,315
2023-05-01,3793,Industrial,406962.692,13
2023-05-01,3793,Residential,832248.722,1448
2023-05-01,3795,Commercial,236245.5614,222
2023-05-01,3795,Industrial,134924.7852,7
2023-05-01,3795,Residential,345247.1317,476
2023-05-01,3796,Commercial,409907.6903,265
2023-05-01,3796,Industrial,206738.366,4
2023-05-01,3796,Residential,1870895.4169,3592
2023-05-01,3797,Commercial,332182.015,216
2023-05-01,3797,Industrial,345251.912,8
2023-05-01,3797,Residential,891572.8087,1527
2023-05-01,3799,Commercial,339993.6342,276
2023-05-01,3799,Industrial,40709.738,3
2023-05-01,3799,Residential,1670251.5811,2959
2023-05-01,3802,Commercial,23549.3794,10
2023-05-01,3802,Residential,21819.605,31
2023-05-01,3803,Commercial,822526.0995,500
2023-05-01,3803,Industrial,2469321.548,21
2023-05-01,3803,Residential,849262.6285,2178
2023-05-01,3804,Commercial,318053.1259,141
2023-05-01,3804,Industrial,190248.9073,5
2023-05-01,3804,Residential,1875596.76,2519
2023-05-01,3805,Commercial,1609814.5514,874
2023-05-01,3805,Industrial,4888540.7536,84
2023-05-01,3805,Residential,7848868.91,19203
2023-05-01,3806,Commercial,2277072.514,929
2023-05-01,3806,Industrial,3673918.0300000003,58
2023-05-01,3806,Residential,8451418.3553,19344
2023-05-01,3807,Commercial,547532.8649,281
2023-05-01,3807,Industrial,497408.11899999995,8
2023-05-01,3807,Residential,1545160.6242,2763
2023-05-01,3808,Commercial,134087.2387,78
2023-05-01,3808,Industrial,16158.16,1
2023-05-01,3808,Residential,1106227.0044,1055
2023-05-01,3809,Commercial,622303.9222,282
2023-05-01,3809,Industrial,1526307.1774,35
2023-05-01,3809,Residential,2940863.7596,8318
2023-05-01,3810,Commercial,4012928.0074,2389
2023-05-01,3810,Industrial,6334033.1425,88
2023-05-01,3810,Residential,8344836.1622,20712
2023-05-01,3812,Commercial,195191.1679,147
2023-05-01,3812,Industrial,1180579.894,8
2023-05-01,3812,Residential,701270.9293,886
2023-05-01,3813,Commercial,139080.133,78
2023-05-01,3813,Industrial,1077513.716,10
2023-05-01,3813,Residential,286707.48,353
2023-05-01,3814,Commercial,225046.7737,194
2023-05-01,3814,Industrial,21508.28,2
2023-05-01,3814,Residential,615909.2345,1006
2023-05-01,3815,Commercial,344388.6714,208
2023-05-01,3815,Industrial,65548.42,2
2023-05-01,3815,Residential,856273.467,1409
2023-05-01,3816,Commercial,412922.851,221
2023-05-01,3816,Industrial,703314.5279999999,11
2023-05-01,3816,Residential,721394.7091,1322
2023-05-01,3818,Commercial,1224834.879,712
2023-05-01,3818,Industrial,1641725.656,26
2023-05-01,3818,Residential,3453443.0148,7582
2023-05-01,3820,Commercial,2070512.6845,1175
2023-05-01,3820,Industrial,2356866.108,40
2023-05-01,3820,Residential,3848573.8972,8899
2023-05-01,3821,Commercial,354436.84249999997,353
2023-05-01,3821,Industrial,182061.37589999998,5
2023-05-01,3821,Residential,926715.5643,1218
2023-05-01,3822,Commercial,145172.116,110
2023-05-01,3822,Industrial,1471189.788,3
2023-05-01,3822,Residential,257680.9494,375
2023-05-01,3823,Commercial,188443.3735,206
2023-05-01,3823,Industrial,77012.89,5
2023-05-01,3823,Residential,500846.9086,1024
2023-05-01,3824,Commercial,470939.3743,436
2023-05-01,3824,Industrial,444210.11799999996,7
2023-05-01,3824,Residential,1179606.321,2358
2023-05-01,3825,Commercial,1578302.2144,1040
2023-05-01,3825,Industrial,2458038.7271,37
2023-05-01,3825,Residential,4926617.995,10383
2023-05-01,3831,Commercial,214530.3773,155
2023-05-01,3831,Industrial,47503.412,2
2023-05-01,3831,Residential,579683.647,895
2023-05-01,3832,Commercial,60473.8276,59
